state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
Jammu and Kashmir,UDHAMPUR,Cotton,Kharif,1.0,22.0,1377.2,0.1
Jammu and Kashmir,UDHAMPUR,Maize,Kharif,60336.0,22.0,1377.2,1.611
Jammu and Kashmir,UDHAMPUR,Rice (Paddy),Kharif,5856.0,22.0,1377.2,1.057
Jammu and Kashmir,UDHAMPUR,Wheat,Rabi,36951.0,10.5,356.5,1.262
Jammu and Kashmir,UDHAMPUR,Maize,Kharif,60324.0,22.0,1377.2,1.764
Jammu and Kashmir,UDHAMPUR,Rice (Paddy),Kharif,9540.0,22.0,1377.2,1.084
Jammu and Kashmir,UDHAMPUR,Wheat,Rabi,36245.0,10.5,356.5,1.435
Jammu and Kashmir,UDHAMPUR,Maize,Kharif,58750.0,22.0,1377.2,1.782
Jammu and Kashmir,UDHAMPUR,Rice (Paddy),Kharif,10307.0,22.0,1377.2,1.174
Jammu and Kashmir,UDHAMPUR,Wheat,Rabi,34248.0,10.5,356.5,1.452
Jammu and Kashmir,UDHAMPUR,Maize,Kharif,54484.0,22.0,1377.2,1.309
Jammu and Kashmir,UDHAMPUR,Rice (Paddy),Kharif,13319.0,22.0,1377.2,1.135
Jammu and Kashmir,UDHAMPUR,Maize,Kharif,36188.0,22.0,1377.2,1.811
Jammu and Kashmir,UDHAMPUR,Rice (Paddy),Kharif,8649.0,22.0,1377.2,1.177
Jammu and Kashmir,UDHAMPUR,Wheat,Rabi,29348.0,10.5,356.5,1.456
Jammu and Kashmir,UDHAMPUR,Wheat,Rabi,28735.0,10.5,356.5,1.259
Jammu and Kashmir,UDHAMPUR,Wheat,Rabi,33571.0,10.5,356.5,1.606
Jammu and Kashmir,UDHAMPUR,Maize,Kharif,33715.0,22.0,1377.2,1.654
Jammu and Kashmir,UDHAMPUR,Rice (Paddy),Kharif,6604.0,22.0,1377.2,1.02
Jharkhand,BOKARO,Maize,Autumn,1589.28,28.5,1048.2,1.399
Jharkhand,BOKARO,Wheat,Rabi,1760.13,18.5,123.8,1.114
Jharkhand,BOKARO,Rice (Paddy),Winter,31891.35,16.5,123.8,0.71
Jharkhand,BOKARO,Maize,Autumn,1589.92,28.5,1048.2,1.196
Jharkhand,BOKARO,Wheat,Rabi,1383.93,18.5,123.8,0.692
Jharkhand,BOKARO,Rice (Paddy),Winter,31904.26,16.5,123.8,0.94
Jharkhand,BOKARO,Maize,Autumn,2070.85,28.5,1048.2,1.238
Jharkhand,BOKARO,Wheat,Rabi,1231.39,18.5,123.8,1.166
Jharkhand,BOKARO,Rice (Paddy),Winter,16103.97,16.5,123.8,0.677
Jharkhand,BOKARO,Maize,Autumn,1675.32,28.5,1048.2,0.558
Jharkhand,BOKARO,Wheat,Rabi,358.34,18.5,123.8,0.474
Jharkhand,BOKARO,Rice (Paddy),Winter,16243.8,16.5,123.8,0.333
Jharkhand,BOKARO,Maize,Autumn,2982.76,28.5,1048.2,0.959
Jharkhand,BOKARO,Rice (Paddy),Autumn,547.09,28.5,1048.2,0.86
Jharkhand,BOKARO,Wheat,Rabi,773.25,18.5,123.8,0.847
Jharkhand,BOKARO,Rice (Paddy),Winter,305.95,16.5,123.8,0.739
Jharkhand,BOKARO,Maize,Autumn,4049.62,28.5,1048.2,0.13
Jharkhand,BOKARO,Rice (Paddy),Autumn,1363.19,28.5,1048.2,0.778
Jharkhand,BOKARO,Wheat,Rabi,468.94,18.5,123.8,1.047
Jharkhand,BOKARO,Rice (Paddy),Winter,35616.41,16.5,123.8,1.231
Jharkhand,BOKARO,Wheat,Rabi,470.0,18.5,123.8,1.215
Jharkhand,CHATRA,Maize,Autumn,4679.7,28.5,1031.3,1.446
Jharkhand,CHATRA,Wheat,Rabi,4804.17,18.5,105.8,1.374
Jharkhand,CHATRA,Rice (Paddy),Winter,27827.15,16.5,105.8,1.232
Jharkhand,CHATRA,Maize,Autumn,5152.56,28.5,1031.3,1.788
Jharkhand,CHATRA,Wheat,Rabi,5336.49,18.5,105.8,1.056
Jharkhand,CHATRA,Rice (Paddy),Winter,25537.4,16.5,105.8,1.071
Jharkhand,CHATRA,Maize,Autumn,4757.81,28.5,1031.3,1.351
Jharkhand,CHATRA,Wheat,Rabi,4554.09,18.5,105.8,0.913
Jharkhand,CHATRA,Rice (Paddy),Winter,22058.68,16.5,105.8,0.357
Jharkhand,CHATRA,Maize,Autumn,3619.21,28.5,1031.3,1.352
Jharkhand,CHATRA,Wheat,Rabi,3445.5,18.5,105.8,0.982
Jharkhand,CHATRA,Rice (Paddy),Winter,14629.77,16.5,105.8,0.339
Jharkhand,CHATRA,Maize,Autumn,5194.4,28.5,1031.3,1.549
Jharkhand,CHATRA,Rice (Paddy),Autumn,2738.22,28.5,1031.3,0.86
Jharkhand,CHATRA,Wheat,Rabi,11262.43,18.5,105.8,1.225
Jharkhand,CHATRA,Sugarcane,Whole Year,316.67,27.0,1171.9,44.715
Jharkhand,CHATRA,Rice (Paddy),Winter,18560.23,16.5,105.8,1.195
Jharkhand,CHATRA,Maize,Autumn,4235.15,28.5,1031.3,1.275
Jharkhand,CHATRA,Rice (Paddy),Autumn,2210.49,28.5,1031.3,0.923
Jharkhand,CHATRA,Wheat,Rabi,4714.63,18.5,105.8,1.404
Jharkhand,CHATRA,Sugarcane,Whole Year,333.29,27.0,1171.9,42.005
Jharkhand,CHATRA,Rice (Paddy),Winter,19476.96,16.5,105.8,1.119
Jharkhand,CHATRA,Wheat,Rabi,3735.0,18.5,105.8,0.844
Jharkhand,DEOGHAR,Maize,Autumn,2778.16,28.5,976.2,1.084
Jharkhand,DEOGHAR,Rice (Paddy),Autumn,1955.12,28.5,976.2,0.907
Jharkhand,DEOGHAR,Wheat,Rabi,3697.63,18.5,114.8,1.279
Jharkhand,DEOGHAR,Rice (Paddy),Winter,65362.28,16.5,114.8,1.22
Jharkhand,DEOGHAR,Maize,Autumn,3156.77,28.5,976.2,1.362
Jharkhand,DEOGHAR,Rice (Paddy),Autumn,4794.94,28.5,976.2,0.958
Jharkhand,DEOGHAR,Wheat,Rabi,3888.93,18.5,114.8,1.824
Jharkhand,DEOGHAR,Rice (Paddy),Winter,51821.8,16.5,114.8,0.989
Jharkhand,DEOGHAR,Maize,Autumn,2478.72,28.5,976.2,1.411
Jharkhand,DEOGHAR,Rice (Paddy),Autumn,2523.42,28.5,976.2,0.778
Jharkhand,DEOGHAR,Wheat,Rabi,3387.86,18.5,114.8,1.628
Jharkhand,DEOGHAR,Rice (Paddy),Winter,45340.94,16.5,114.8,1.293
Jharkhand,DEOGHAR,Maize,Autumn,2530.1,28.5,976.2,0.646
Jharkhand,DEOGHAR,Rice (Paddy),Autumn,1361.46,28.5,976.2,0.172
Jharkhand,DEOGHAR,Wheat,Rabi,2621.47,18.5,114.8,1.052
Jharkhand,DEOGHAR,Rice (Paddy),Winter,42757.54,16.5,114.8,0.192
Jharkhand,DEOGHAR,Maize,Autumn,2484.2,28.5,976.2,1.674
Jharkhand,DEOGHAR,Rice (Paddy),Autumn,1621.25,28.5,976.2,0.958
Jharkhand,DEOGHAR,Wheat,Rabi,6866.74,18.5,114.8,1.523
Jharkhand,DEOGHAR,Rice (Paddy),Winter,46232.26,16.5,114.8,1.865
Jharkhand,DEOGHAR,Maize,Autumn,2283.23,28.5,976.2,1.162
Jharkhand,DEOGHAR,Rice (Paddy),Autumn,1754.25,28.5,976.2,1.302
Jharkhand,DEOGHAR,Wheat,Rabi,3141.02,18.5,114.8,1.779
Jharkhand,DEOGHAR,Rice (Paddy),Winter,46093.35,16.5,114.8,1.85
Jharkhand,DEOGHAR,Wheat,Rabi,2180.0,18.5,114.8,1.675
Jharkhand,DHANBAD,Maize,Autumn,1353.91,28.5,1122.3,0.85
Jharkhand,DHANBAD,Wheat,Rabi,398.1,18.5,145.6,1.658
Jharkhand,DHANBAD,Rice (Paddy),Winter,21245.0,16.5,145.6,1.037
Jharkhand,DHANBAD,Maize,Autumn,1544.38,28.5,1122.3,1.127
Jharkhand,DHANBAD,Wheat,Rabi,289.7,18.5,145.6,1.631
Jharkhand,DHANBAD,Rice (Paddy),Winter,29170.02,16.5,145.6,1.511
Jharkhand,DHANBAD,Maize,Autumn,968.27,28.5,1122.3,1.185
Jharkhand,DHANBAD,Wheat,Rabi,123.91,18.5,145.6,0.928
Jharkhand,DHANBAD,Rice (Paddy),Winter,29158.22,16.5,145.6,1.107
Jharkhand,DHANBAD,Maize,Autumn,663.62,28.5,1122.3,1.32
Jharkhand,DHANBAD,Wheat,Rabi,56.14,18.5,145.6,0.999
Jharkhand,DHANBAD,Rice (Paddy),Winter,16996.32,16.5,145.6,0.745
Jharkhand,DHANBAD,Maize,Autumn,694.59,28.5,1122.3,1.047
Jharkhand,DHANBAD,Rice (Paddy),Autumn,2.78,28.5,1122.3,0.96
Jharkhand,DHANBAD,Wheat,Rabi,134.51,18.5,145.6,1.294
Jharkhand,DHANBAD,Rice (Paddy),Winter,19596.01,16.5,145.6,1.767
Jharkhand,DHANBAD,Maize,Autumn,585.72,28.5,1122.3,5.634
Jharkhand,DHANBAD,Wheat,Rabi,42.57,18.5,145.6,1.55
Jharkhand,DHANBAD,Rice (Paddy),Winter,23172.81,16.5,145.6,1.67
Jharkhand,DHANBAD,Wheat,Rabi,40.0,18.5,145.6,1.4
Jharkhand,DUMKA,Maize,Autumn,11002.27,28.5,1096.9,1.5
Jharkhand,DUMKA,Rice (Paddy),Autumn,4763.68,28.5,1096.9,1.332
Jharkhand,DUMKA,Wheat,Rabi,3168.47,18.5,172.3,1.802
Jharkhand,DUMKA,Rice (Paddy),Winter,75492.94,16.5,172.3,1.431
Jharkhand,DUMKA,Maize,Autumn,11046.54,28.5,1096.9,1.281
Jharkhand,DUMKA,Rice (Paddy),Autumn,8310.89,28.5,1096.9,0.863
Jharkhand,DUMKA,Wheat,Rabi,3119.67,18.5,172.3,1.472
Jharkhand,DUMKA,Rice (Paddy),Winter,74874.82,16.5,172.3,1.189
Jharkhand,DUMKA,Maize,Autumn,11095.85,28.5,1096.9,2.665
Jharkhand,DUMKA,Rice (Paddy),Autumn,3159.57,28.5,1096.9,0.98
Jharkhand,DUMKA,Wheat,Rabi,2987.09,18.5,172.3,1.737
Jharkhand,DUMKA,Rice (Paddy),Winter,64976.73,16.5,172.3,1.511
Jharkhand,DUMKA,Maize,Autumn,9110.9,28.5,1096.9,1.259
Jharkhand,DUMKA,Rice (Paddy),Autumn,2965.4,28.5,1096.9,1.296
Jharkhand,DUMKA,Wheat,Rabi,2856.54,18.5,172.3,1.367
Jharkhand,DUMKA,Rice (Paddy),Winter,69111.7,16.5,172.3,0.988
Jharkhand,DUMKA,Maize,Autumn,9729.03,28.5,1096.9,2.178
Jharkhand,DUMKA,Rice (Paddy),Autumn,3012.14,28.5,1096.9,1.047
Jharkhand,DUMKA,Wheat,Rabi,6946.83,18.5,172.3,1.564
Jharkhand,DUMKA,Rice (Paddy),Winter,56210.7,16.5,172.3,1.28
Jharkhand,DUMKA,Maize,Autumn,8925.94,28.5,1096.9,1.471
Jharkhand,DUMKA,Rice (Paddy),Autumn,3428.1,28.5,1096.9,1.008
Jharkhand,DUMKA,Wheat,Rabi,3079.88,18.5,172.3,1.682
Jharkhand,DUMKA,Rice (Paddy),Winter,55701.19,16.5,172.3,1.353
Jharkhand,DUMKA,Wheat,Rabi,4955.0,18.5,172.3,1.318
Jharkhand,EAST SINGHBUM,Rice (Paddy),Autumn,2525.35,28.5,1093.9,0.741
Jharkhand,EAST SINGHBUM,Rice (Paddy),Winter,86624.52,16.5,128.5,0.964
Jharkhand,EAST SINGHBUM,Maize,Autumn,1253.32,28.5,1093.9,0.794
Jharkhand,EAST SINGHBUM,Rice (Paddy),Autumn,207599.95,28.5,1093.9,0.763
Jharkhand,EAST SINGHBUM,Wheat,Rabi,330.62,18.5,128.5,1.362
Jharkhand,EAST SINGHBUM,Rice (Paddy),Winter,84048.56,16.5,128.5,1.106
Jharkhand,EAST SINGHBUM,Maize,Autumn,590.68,28.5,1093.9,1.286
Jharkhand,EAST SINGHBUM,Rice (Paddy),Autumn,2370.03,28.5,1093.9,1.067
Jharkhand,EAST SINGHBUM,Wheat,Rabi,303.19,18.5,128.5,1.213
Jharkhand,EAST SINGHBUM,Rice (Paddy),Winter,116810.64,16.5,128.5,0.767
Jharkhand,EAST SINGHBUM,Maize,Autumn,597.98,28.5,1093.9,1.162
Jharkhand,EAST SINGHBUM,Rice (Paddy),Autumn,2278.47,28.5,1093.9,0.495
Jharkhand,EAST SINGHBUM,Wheat,Rabi,301.57,18.5,128.5,0.824
Jharkhand,EAST SINGHBUM,Rice (Paddy),Winter,86438.35,16.5,128.5,0.523
Jharkhand,EAST SINGHBUM,Maize,Autumn,621.93,28.5,1093.9,2.274
Jharkhand,EAST SINGHBUM,Rice (Paddy),Autumn,2449.49,28.5,1093.9,0.811
Jharkhand,EAST SINGHBUM,Wheat,Rabi,802.33,18.5,128.5,1.314
Jharkhand,EAST SINGHBUM,Rice (Paddy),Winter,86471.07,16.5,128.5,1.054
Jharkhand,EAST SINGHBUM,Maize,Autumn,1464.56,28.5,1093.9,1.03
Jharkhand,EAST SINGHBUM,Rice (Paddy),Autumn,2458.62,28.5,1093.9,0.759
Jharkhand,EAST SINGHBUM,Wheat,Rabi,324.34,18.5,128.5,1.332
Jharkhand,EAST SINGHBUM,Rice (Paddy),Winter,92333.02,16.5,128.5,1.045
Jharkhand,EAST SINGHBUM,Wheat,Rabi,227.0,18.5,128.5,0.643
Jharkhand,GARHWA,Wheat,Rabi,6904.01,18.5,86.1,1.042
Jharkhand,GARHWA,Rice (Paddy),Winter,16368.26,16.5,86.1,0.963
Jharkhand,GARHWA,Maize,Autumn,7419.8,28.5,927.8,2.266
Jharkhand,GARHWA,Rice (Paddy),Autumn,12032.5,28.5,927.8,0.801
Jharkhand,GARHWA,Wheat,Rabi,6385.51,18.5,86.1,1.244
Jharkhand,GARHWA,Rice (Paddy),Winter,19919.18,16.5,86.1,1.011
Jharkhand,GARHWA,Maize,Autumn,9696.73,28.5,927.8,1.138
Jharkhand,GARHWA,Rice (Paddy),Autumn,6381.61,28.5,927.8,0.482
Jharkhand,GARHWA,Wheat,Rabi,6640.24,18.5,86.1,0.756
Jharkhand,GARHWA,Rice (Paddy),Winter,13462.19,16.5,86.1,0.388
Jharkhand,GARHWA,Maize,Autumn,8309.58,28.5,927.8,0.717
Jharkhand,GARHWA,Rice (Paddy),Autumn,4781.84,28.5,927.8,0.377
Jharkhand,GARHWA,Wheat,Rabi,6433.74,18.5,86.1,0.622
Jharkhand,GARHWA,Rice (Paddy),Winter,11249.58,16.5,86.1,0.245
Jharkhand,GARHWA,Maize,Autumn,5971.09,28.5,927.8,1.864
Jharkhand,GARHWA,Rice (Paddy),Autumn,4851.82,28.5,927.8,0.766
Jharkhand,GARHWA,Wheat,Rabi,10283.05,18.5,86.1,0.727
Jharkhand,GARHWA,Rice (Paddy),Winter,12053.24,16.5,86.1,0.886
Jharkhand,GARHWA,Maize,Autumn,6622.62,28.5,927.8,0.921
Jharkhand,GARHWA,Rice (Paddy),Autumn,4713.97,28.5,927.8,0.439
Jharkhand,GARHWA,Wheat,Rabi,7009.67,18.5,86.1,1.131
Jharkhand,GARHWA,Sugarcane,Whole Year,129.6,27.0,1041.8,41.975
Jharkhand,GARHWA,Rice (Paddy),Winter,12270.47,16.5,86.1,0.652
Jharkhand,GARHWA,Wheat,Rabi,6258.0,18.5,86.1,0.889
Jharkhand,GIRIDIH,Maize,Autumn,9656.45,28.5,1065.0,0.879
Jharkhand,GIRIDIH,Rice (Paddy),Autumn,48.51,28.5,1065.0,0.356
Jharkhand,GIRIDIH,Wheat,Rabi,4149.34,18.5,115.4,1.408
Jharkhand,GIRIDIH,Rice (Paddy),Winter,48794.45,16.5,115.4,0.919
Jharkhand,GIRIDIH,Maize,Autumn,6824.42,28.5,1065.0,1.185
Jharkhand,GIRIDIH,Rice (Paddy),Autumn,7523.5,28.5,1065.0,0.82
Jharkhand,GIRIDIH,Wheat,Rabi,4309.88,18.5,115.4,1.367
Jharkhand,GIRIDIH,Rice (Paddy),Winter,62305.55,16.5,115.4,1.175
Jharkhand,GIRIDIH,Maize,Autumn,5562.32,28.5,1065.0,1.113
Jharkhand,GIRIDIH,Rice (Paddy),Autumn,2518.43,28.5,1065.0,0.563
Jharkhand,GIRIDIH,Wheat,Rabi,4268.26,18.5,115.4,1.345
Jharkhand,GIRIDIH,Rice (Paddy),Winter,49216.94,16.5,115.4,0.925
Jharkhand,GIRIDIH,Maize,Autumn,5562.32,28.5,1065.0,0.702
Jharkhand,GIRIDIH,Rice (Paddy),Autumn,2518.43,28.5,1065.0,0.617
Jharkhand,GIRIDIH,Wheat,Rabi,3396.43,18.5,115.4,1.17
Jharkhand,GIRIDIH,Rice (Paddy),Winter,49570.32,16.5,115.4,0.327
Jharkhand,GIRIDIH,Maize,Autumn,5922.05,28.5,1065.0,0.994
Jharkhand,GIRIDIH,Rice (Paddy),Autumn,2199.37,28.5,1065.0,0.997
Jharkhand,GIRIDIH,Wheat,Rabi,8578.47,18.5,115.4,1.261
Jharkhand,GIRIDIH,Rice (Paddy),Winter,55245.22,16.5,115.4,1.373
Jharkhand,GIRIDIH,Maize,Autumn,6418.36,28.5,1065.0,1.008
Jharkhand,GIRIDIH,Rice (Paddy),Autumn,4936.47,28.5,1065.0,0.942
Jharkhand,GIRIDIH,Wheat,Rabi,4037.88,18.5,115.4,1.37
Jharkhand,GIRIDIH,Rice (Paddy),Winter,56946.21,16.5,115.4,1.441
Jharkhand,GIRIDIH,Wheat,Rabi,3406.0,18.5,115.4,0.54
Jharkhand,GODDA,Maize,Autumn,4690.39,28.5,943.2,1.151
Jharkhand,GODDA,Rice (Paddy),Autumn,2814.79,28.5,943.2,0.793
Jharkhand,GODDA,Wheat,Rabi,6029.43,18.5,115.2,1.287
Jharkhand,GODDA,Rice (Paddy),Winter,49969.92,16.5,115.2,1.303
Jharkhand,GODDA,Maize,Autumn,4701.54,28.5,943.2,1.203
Jharkhand,GODDA,Rice (Paddy),Autumn,7008.33,28.5,943.2,0.785
Jharkhand,GODDA,Wheat,Rabi,5575.11,18.5,115.2,1.554
Jharkhand,GODDA,Rice (Paddy),Winter,45939.53,16.5,115.2,1.137
Jharkhand,GODDA,Maize,Autumn,4583.72,28.5,943.2,1.357
Jharkhand,GODDA,Rice (Paddy),Autumn,3286.21,28.5,943.2,0.704
Jharkhand,GODDA,Wheat,Rabi,6987.49,18.5,115.2,1.976
Jharkhand,GODDA,Rice (Paddy),Winter,42128.09,16.5,115.2,1.363
Jharkhand,GODDA,Maize,Autumn,6926.14,28.5,943.2,1.152
Jharkhand,GODDA,Rice (Paddy),Autumn,6625.01,28.5,943.2,0.745
Jharkhand,GODDA,Wheat,Rabi,5409.41,18.5,115.2,1.35
Jharkhand,GODDA,Rice (Paddy),Winter,36095.38,16.5,115.2,1.201
Jharkhand,GODDA,Maize,Autumn,4233.22,28.5,943.2,1.648
Jharkhand,GODDA,Rice (Paddy),Autumn,6440.25,28.5,943.2,1.351
Jharkhand,GODDA,Wheat,Rabi,13486.11,18.5,115.2,1.688
Jharkhand,GODDA,Sugarcane,Whole Year,38.2,27.0,1144.4,44.764
Jharkhand,GODDA,Rice (Paddy),Winter,12932.51,16.5,115.2,1.552
Jharkhand,GODDA,Maize,Autumn,4810.38,28.5,943.2,2.634
Jharkhand,GODDA,Rice (Paddy),Autumn,6437.16,28.5,943.2,0.881
Jharkhand,GODDA,Wheat,Rabi,4393.16,18.5,115.2,1.579
Jharkhand,GODDA,Sugarcane,Whole Year,40.46,27.0,1144.4,42.017
Jharkhand,GODDA,Rice (Paddy),Winter,34923.67,16.5,115.2,1.572
Jharkhand,GODDA,Wheat,Rabi,3714.0,18.5,115.2,1.361
Jharkhand,GUMLA,Maize,Autumn,1936.99,28.5,1197.0,1.111
Jharkhand,GUMLA,Rice (Paddy),Autumn,37524.16,28.5,1197.0,0.454
Jharkhand,GUMLA,Wheat,Rabi,1454.58,18.5,132.6,0.958
Jharkhand,GUMLA,Rice (Paddy),Winter,73275.89,16.5,132.6,0.668
Jharkhand,GUMLA,Maize,Autumn,1865.51,28.5,1197.0,1.48
Jharkhand,GUMLA,Rice (Paddy),Autumn,92407.26,28.5,1197.0,0.507
Jharkhand,GUMLA,Wheat,Rabi,1440.04,18.5,132.6,1.164
Jharkhand,GUMLA,Rice (Paddy),Winter,72630.25,16.5,132.6,0.821
Jharkhand,GUMLA,Maize,Autumn,3640.53,28.5,1197.0,0.967
Jharkhand,GUMLA,Rice (Paddy),Autumn,29541.33,28.5,1197.0,0.643
Jharkhand,GUMLA,Wheat,Rabi,1238.37,18.5,132.6,0.979
Jharkhand,GUMLA,Rice (Paddy),Winter,71928.46,16.5,132.6,0.525
Jharkhand,GUMLA,Maize,Autumn,1995.21,28.5,1197.0,1.299
Jharkhand,GUMLA,Rice (Paddy),Autumn,36389.19,28.5,1197.0,0.519
Jharkhand,GUMLA,Wheat,Rabi,1238.37,18.5,132.6,1.212
Jharkhand,GUMLA,Rice (Paddy),Winter,71097.9,16.5,132.6,0.853
Jharkhand,GUMLA,Maize,Autumn,1942.59,28.5,1197.0,1.663
Jharkhand,GUMLA,Rice (Paddy),Autumn,35587.72,28.5,1197.0,0.682
Jharkhand,GUMLA,Wheat,Rabi,3916.78,18.5,132.6,1.36
Jharkhand,GUMLA,Rice (Paddy),Winter,71166.84,16.5,132.6,0.689
Jharkhand,GUMLA,Maize,Autumn,2126.13,28.5,1197.0,1.012
Jharkhand,GUMLA,Rice (Paddy),Autumn,36101.68,28.5,1197.0,0.905
Jharkhand,GUMLA,Wheat,Rabi,1073.58,18.5,132.6,1.171
Jharkhand,GUMLA,Rice (Paddy),Winter,70687.33,16.5,132.6,0.941
Jharkhand,GUMLA,Wheat,Rabi,870.0,18.5,132.6,1.249
Jharkhand,HAZARIBAGH,Maize,Autumn,8017.0,28.5,1093.9,0.955
Jharkhand,HAZARIBAGH,Rice (Paddy),Autumn,4858.61,28.5,1093.9,0.855
Jharkhand,HAZARIBAGH,Wheat,Rabi,4225.79,18.5,128.5,1.777
Jharkhand,HAZARIBAGH,Rice (Paddy),Winter,51597.51,16.5,128.5,1.03
Jharkhand,HAZARIBAGH,Maize,Autumn,5811.0,28.5,1093.9,1.34
Jharkhand,HAZARIBAGH,Rice (Paddy),Autumn,10559.2,28.5,1093.9,1.017
Jharkhand,HAZARIBAGH,Wheat,Rabi,3418.78,18.5,128.5,1.644
Jharkhand,HAZARIBAGH,Rice (Paddy),Winter,45358.91,16.5,128.5,1.157
Jharkhand,HAZARIBAGH,Maize,Autumn,5526.04,28.5,1093.9,1.591
Jharkhand,HAZARIBAGH,Rice (Paddy),Autumn,4151.53,28.5,1093.9,0.781
Jharkhand,HAZARIBAGH,Wheat,Rabi,3636.47,18.5,128.5,1.381
Jharkhand,HAZARIBAGH,Sugarcane,Whole Year,542.97,27.0,1303.4,25.706
Jharkhand,HAZARIBAGH,Rice (Paddy),Winter,39617.24,16.5,128.5,0.627
Jharkhand,HAZARIBAGH,Maize,Autumn,6084.97,28.5,1093.9,1.17
Jharkhand,HAZARIBAGH,Rice (Paddy),Autumn,3998.91,28.5,1093.9,0.558
Jharkhand,HAZARIBAGH,Wheat,Rabi,2877.06,18.5,128.5,1.225
Jharkhand,HAZARIBAGH,Rice (Paddy),Winter,36356.25,16.5,128.5,0.687
Jharkhand,HAZARIBAGH,Maize,Autumn,5823.36,28.5,1093.9,1.423
Jharkhand,HAZARIBAGH,Rice (Paddy),Autumn,3462.76,28.5,1093.9,0.773
Jharkhand,HAZARIBAGH,Wheat,Rabi,8631.66,18.5,128.5,1.386
Jharkhand,HAZARIBAGH,Sugarcane,Whole Year,72.36,27.0,1303.4,44.776
Jharkhand,HAZARIBAGH,Rice (Paddy),Winter,44170.57,16.5,128.5,1.271
Jharkhand,HAZARIBAGH,Maize,Autumn,4982.8,28.5,1093.9,1.184
Jharkhand,HAZARIBAGH,Rice (Paddy),Autumn,3074.29,28.5,1093.9,0.975
Jharkhand,HAZARIBAGH,Wheat,Rabi,3446.08,18.5,128.5,1.626
Jharkhand,HAZARIBAGH,Sugarcane,Whole Year,77.62,27.0,1303.4,41.999
Jharkhand,HAZARIBAGH,Rice (Paddy),Winter,40671.59,16.5,128.5,1.521
Jharkhand,HAZARIBAGH,Wheat,Rabi,2176.0,18.5,128.5,1.847
Jharkhand,JAMTARA,Maize,Autumn,2770.74,28.5,1193.8,1.787
Jharkhand,JAMTARA,Wheat,Rabi,903.32,18.5,181.0,1.531
Jharkhand,JAMTARA,Rice (Paddy),Winter,33296.39,16.5,181.0,1.169
Jharkhand,JAMTARA,Maize,Autumn,2709.74,28.5,1193.8,1.256
Jharkhand,JAMTARA,Wheat,Rabi,902.05,18.5,181.0,1.682
Jharkhand,JAMTARA,Rice (Paddy),Winter,29090.55,16.5,181.0,1.311
Jharkhand,JAMTARA,Maize,Autumn,2709.73,28.5,1193.8,0.989
Jharkhand,JAMTARA,Wheat,Rabi,1712.62,18.5,181.0,1.481
Jharkhand,JAMTARA,Rice (Paddy),Winter,33697.09,16.5,181.0,0.222
Jharkhand,JAMTARA,Maize,Autumn,2371.91,28.5,1193.8,1.535
Jharkhand,JAMTARA,Rice (Paddy),Autumn,806.4,28.5,1193.8,1.111
Jharkhand,JAMTARA,Wheat,Rabi,2238.41,18.5,181.0,1.605
Jharkhand,JAMTARA,Rice (Paddy),Winter,32531.72,16.5,181.0,1.991
Jharkhand,JAMTARA,Maize,Autumn,2206.13,28.5,1193.8,1.204
Jharkhand,JAMTARA,Rice (Paddy),Autumn,900.0,28.5,1193.8,1.644
Jharkhand,JAMTARA,Wheat,Rabi,1150.93,18.5,181.0,2.183
Jharkhand,JAMTARA,Rice (Paddy),Winter,31107.51,16.5,181.0,1.227
Jharkhand,JAMTARA,Wheat,Rabi,1231.0,18.5,181.0,1.369
Jharkhand,KHUNTI,Wheat,Rabi,388.0,18.5,128.5,0.966
Jharkhand,KODERMA,Wheat,Rabi,1674.03,18.5,135.1,1.766
Jharkhand,KODERMA,Rice (Paddy),Winter,14685.71,16.5,135.1,1.263
Jharkhand,KODERMA,Maize,Autumn,476.37,28.5,929.6,1.128
Jharkhand,KODERMA,Wheat,Rabi,1731.7,18.5,135.1,1.571
Jharkhand,KODERMA,Rice (Paddy),Winter,12515.08,16.5,135.1,0.935
Jharkhand,KODERMA,Maize,Autumn,670.23,28.5,929.6,1.241
Jharkhand,KODERMA,Wheat,Rabi,1101.93,18.5,135.1,1.404
Jharkhand,KODERMA,Rice (Paddy),Winter,11912.93,16.5,135.1,0.58
Jharkhand,KODERMA,Maize,Autumn,680.74,28.5,929.6,1.03
Jharkhand,KODERMA,Wheat,Rabi,1046.26,18.5,135.1,1.191
Jharkhand,KODERMA,Rice (Paddy),Winter,9461.03,16.5,135.1,0.52
Jharkhand,KODERMA,Maize,Autumn,857.67,28.5,929.6,1.501
Jharkhand,KODERMA,Rice (Paddy),Autumn,620.35,28.5,929.6,0.86
Jharkhand,KODERMA,Wheat,Rabi,3462.0,18.5,135.1,1.547
Jharkhand,KODERMA,Sugarcane,Whole Year,118.28,27.0,1116.2,44.724
Jharkhand,KODERMA,Rice (Paddy),Winter,11718.31,16.5,135.1,1.113
Jharkhand,KODERMA,Maize,Autumn,944.81,28.5,929.6,1.01
Jharkhand,KODERMA,Rice (Paddy),Autumn,905.72,28.5,929.6,0.997
Jharkhand,KODERMA,Wheat,Rabi,1391.83,18.5,135.1,1.691
Jharkhand,KODERMA,Sugarcane,Whole Year,142.89,27.0,1116.2,41.99
Jharkhand,KODERMA,Rice (Paddy),Winter,13451.27,16.5,135.1,1.536
