state,district,crop,season,area_ha,temperature_c,rainfall_mm,yield_tons_per_ha
Haryana,Jalandhar,Wheat,Rabi,21.028310801148006,18.7,124.5,4.06
Haryana,Phagwara,Sugarcane,Kharif,1.332492095864552,28.2,940.8,79.52
Haryana,Phagwara,Maize,Kharif,4.847832111137068,25.7,387.8,2.59
Haryana,Malerkotla,Cotton,Kharif,48.93794834580732,30.9,324.6,1.86
Haryana,Malerkotla,Sugarcane,Kharif,29.409212285901376,28.6,840.8,71.36
Punjab,Samrala,Wheat,Rabi,29.154150670177838,14.1,127.8,3.27
Punjab,Samrala,Sugarcane,Kharif,33.996182472461925,26.3,834.8,62.94
Haryana,Samrala,Wheat,Rabi,40.28562342544228,17.0,160.7,3.86
Haryana,Malerkotla,Wheat,Rabi,41.715202050270676,13.0,119.1,2.7
Haryana,Khanna,Sugarcane,Kharif,42.4025684863576,31.4,970.8,84.0
Haryana,Samrala,Rice (Paddy),Kharif,7.25353612564991,35.5,650.0,2.94
Punjab,Ludhiana,Rice (Paddy),Kharif,31.090446160809382,31.1,725.0,3.52
Haryana,Ludhiana,Rice (Paddy),Kharif,39.04376277908305,29.2,702.4,4.69
Punjab,Ludhiana,Cotton,Kharif,3.641016229295651,31.7,419.2,1.94
Haryana,Khanna,Wheat,Rabi,26.060383908777776,18.2,179.8,3.2
Haryana,Samrala,Cotton,Kharif,16.605001854512963,33.5,494.5,2.25
Haryana,Jalandhar,Maize,Kharif,39.54668049487317,24.3,843.8,4.13
Punjab,Amritsar,Wheat,Rabi,37.731661855302164,19.6,135.8,3.08
Punjab,Amritsar,Rice (Paddy),Kharif,22.719418632273147,28.4,448.2,4.22
Punjab,Patiala,Cotton,Kharif,33.59151014900255,28.2,304.3,1.7
Haryana,Phagwara,Rice (Paddy),Kharif,29.588346100833366,29.7,999.6,3.92
Punjab,Patiala,Wheat,Rabi,9.631541712640143,20.2,130.6,3.49
Punjab,Khanna,Rice (Paddy),Kharif,19.057365234080663,30.7,866.9,4.29
Punjab,Amritsar,Sugarcane,Kharif,31.60526532448756,27.2,1032.7,72.33
Haryana,Samrala,Cotton,Kharif,1.4029334380556846,28.7,508.8,1.7
Punjab,Ludhiana,Sugarcane,Kharif,44.0137975752149,31.2,831.0,66.44
Punjab,Samrala,Maize,Kharif,49.66807729674691,22.5,537.6,3.17
Haryana,Jalandhar,Cotton,Kharif,32.49455625768869,31.7,584.6,2.39
Punjab,Phagwara,Maize,Kharif,26.089549315882998,23.5,176.1,2.74
Punjab,Bathinda,Rice (Paddy),Kharif,36.66043798513426,26.4,1029.8,4.22
Punjab,Khanna,Cotton,Kharif,37.85558972062563,30.7,424.8,2.05
Haryana,Phagwara,Sugarcane,Kharif,13.702766634123236,32.1,782.6,82.31
Punjab,Samrala,Rice (Paddy),Kharif,21.420703970578604,28.0,844.8,3.69
Haryana,Malerkotla,Sugarcane,Kharif,41.56769104530415,23.3,734.8,65.29
Punjab,Ludhiana,Cotton,Kharif,9.238913208842607,36.9,424.1,1.13
Haryana,Khanna,Cotton,Kharif,27.538177677118803,30.1,407.0,1.89
Punjab,Jalandhar,Sugarcane,Kharif,31.625953254237103,28.7,840.3,75.03
Haryana,Samrala,Wheat,Rabi,42.49236833127263,16.3,138.2,4.22
Haryana,Samrala,Rice (Paddy),Kharif,22.566257130769994,27.9,849.0,4.6
Haryana,Khanna,Maize,Kharif,20.482001596221682,29.0,749.3,3.52
Punjab,Samrala,Rice (Paddy),Kharif,42.40900024903958,31.1,756.8,4.01
Haryana,Bathinda,Cotton,Kharif,18.945817875547135,36.2,444.4,1.72
Haryana,Jalandhar,Sugarcane,Kharif,2.648866274617775,25.1,637.6,49.31
Haryana,Jalandhar,Rice (Paddy),Kharif,26.143933574150577,32.7,779.5,3.83
Punjab,Amritsar,Wheat,Rabi,23.996841555130036,20.3,186.6,2.89
Punjab,Khanna,Cotton,Kharif,8.228667874689995,31.9,388.5,2.03
Punjab,Amritsar,Maize,Kharif,15.760061655051691,27.8,429.8,3.52
Punjab,Bathinda,Sugarcane,Kharif,10.871613293864861,30.1,946.8,82.56
Haryana,Patiala,Sugarcane,Kharif,16.75166141944242,30.5,1265.1,82.62
Punjab,Khanna,Wheat,Rabi,44.65051092513916,18.0,13.0,4.11
Haryana,Ludhiana,Maize,Kharif,5.470997223908513,24.6,385.3,2.85
Punjab,Amritsar,Maize,Kharif,21.37097816784598,20.8,769.9,3.2
Punjab,Jalandhar,Cotton,Kharif,29.450368263635333,28.4,353.7,1.66
Punjab,Patiala,Sugarcane,Kharif,14.068468101223498,29.3,644.1,65.87
Punjab,Malerkotla,Wheat,Rabi,35.252343288062654,19.2,159.1,3.87
Haryana,Phagwara,Sugarcane,Kharif,14.282086516877822,33.5,949.5,72.23
Punjab,Khanna,Cotton,Kharif,3.0566635859317945,30.3,288.4,1.56
Haryana,Jalandhar,Maize,Kharif,36.23263360070449,26.9,390.7,3.29
Haryana,Ludhiana,Wheat,Rabi,30.582609159221413,15.0,72.9,3.41
Haryana,Malerkotla,Maize,Kharif,49.58015288634631,24.3,476.5,3.0
Haryana,Khanna,Sugarcane,Kharif,33.22084698344601,24.5,1228.1,79.16
Haryana,Ludhiana,Cotton,Kharif,8.563726724899116,31.6,448.6,2.12
Haryana,Doraha,Wheat,Rabi,35.95963546995849,18.6,142.7,3.69
Haryana,Amritsar,Rice (Paddy),Kharif,45.72234950749841,31.5,887.8,4.09
Haryana,Amritsar,Cotton,Kharif,4.936506461904891,29.3,473.0,1.81
Haryana,Malerkotla,Cotton,Kharif,43.75081063966841,29.3,301.8,1.61
Punjab,Malerkotla,Wheat,Rabi,49.91559401478907,14.8,121.0,3.63
Punjab,Amritsar,Wheat,Rabi,1.3935613299055238,15.2,143.2,3.43
Haryana,Samrala,Rice (Paddy),Kharif,22.339746345209704,33.0,1026.5,3.93
Punjab,Samrala,Sugarcane,Kharif,47.92551026563969,23.3,1091.1,67.63
Haryana,Malerkotla,Cotton,Kharif,18.946397293925237,32.4,423.7,2.09
Punjab,Jalandhar,Sugarcane,Kharif,25.181517839558218,32.1,1092.2,74.68
Haryana,Amritsar,Rice (Paddy),Kharif,42.89934453139577,29.0,890.6,4.16
Haryana,Bathinda,Maize,Kharif,16.167557601242315,27.3,510.9,3.45
Haryana,Bathinda,Cotton,Kharif,3.5091111103261245,28.7,350.2,2.03
Haryana,Ludhiana,Cotton,Kharif,30.825526809571546,31.1,335.3,1.9
Haryana,Amritsar,Rice (Paddy),Kharif,39.8921538634754,28.5,662.2,3.2
Punjab,Patiala,Sugarcane,Kharif,27.278619924062138,34.5,1194.4,68.0
Haryana,Bathinda,Rice (Paddy),Kharif,15.352381588384725,31.2,898.1,3.69
Punjab,Malerkotla,Sugarcane,Kharif,49.50905013446986,23.8,821.0,64.88
Punjab,Doraha,Sugarcane,Kharif,8.062647535480362,29.3,1117.1,71.6
Haryana,Malerkotla,Rice (Paddy),Kharif,1.0500926801279518,31.6,1030.5,4.15
Haryana,Doraha,Wheat,Rabi,14.206020439696566,17.9,144.0,4.01
Haryana,Bathinda,Rice (Paddy),Kharif,1.8235567112359823,29.0,1309.7,4.25
Punjab,Samrala,Rice (Paddy),Kharif,6.059681662368046,32.2,1190.6,4.49
Punjab,Jalandhar,Sugarcane,Kharif,45.60697096912411,27.9,1078.8,72.27
Haryana,Malerkotla,Sugarcane,Kharif,37.63927889644291,30.4,849.9,62.7
Haryana,Jalandhar,Cotton,Kharif,40.03872470958605,30.0,555.8,2.21
Haryana,Amritsar,Maize,Kharif,23.665602107376177,25.1,623.2,2.84
Punjab,Bathinda,Rice (Paddy),Kharif,28.246809424381613,28.3,468.7,4.07
Punjab,Samrala,Rice (Paddy),Kharif,27.665800103567765,31.5,820.8,4.11
Punjab,Jalandhar,Cotton,Kharif,35.98948763097441,32.2,436.7,2.0
Haryana,Amritsar,Cotton,Kharif,15.816796699508917,30.4,266.1,1.96
Punjab,Khanna,Cotton,Kharif,31.011985847757085,31.0,364.4,1.87
Haryana,Jalandhar,Maize,Kharif,43.406040849051614,23.2,437.6,2.49
Punjab,Phagwara,Cotton,Kharif,25.984607462074898,28.3,690.4,1.94
Haryana,Jalandhar,Wheat,Rabi,47.10636347026207,17.8,152.3,3.74
Haryana,Khanna,Wheat,Rabi,17.82761019040302,16.1,195.7,3.29
Punjab,Samrala,Sugarcane,Kharif,48.847656033842675,31.6,932.3,72.08
Punjab,Patiala,Maize,Kharif,24.38084227416749,23.7,531.2,2.89
Punjab,Phagwara,Cotton,Kharif,31.666486636479892,36.5,442.8,1.58
Haryana,Patiala,Maize,Kharif,11.320954391440745,29.0,382.4,3.05
Punjab,Amritsar,Sugarcane,Kharif,32.788599924596056,29.1,1113.7,85.89
Punjab,Malerkotla,Maize,Kharif,30.11195185846022,23.0,528.3,2.91
Haryana,Amritsar,Rice (Paddy),Kharif,25.38118206355264,27.6,826.5,3.97
Punjab,Khanna,Cotton,Kharif,26.709732192580393,34.2,418.6,1.75
Haryana,Malerkotla,Rice (Paddy),Kharif,46.67301590740386,31.3,705.2,3.81
Punjab,Doraha,Cotton,Kharif,15.248805266870528,32.5,185.5,2.16
Punjab,Patiala,Cotton,Kharif,22.17374160517883,30.1,544.7,2.13
Punjab,Bathinda,Wheat,Rabi,35.893784760372625,19.6,182.5,3.42
Punjab,Phagwara,Rice (Paddy),Kharif,11.536105898453044,30.8,867.2,3.78
Punjab,Khanna,Rice (Paddy),Kharif,1.7285797429304655,29.4,866.0,3.92
Haryana,Ludhiana,Maize,Kharif,40.13568117558776,25.3,577.3,3.15
Haryana,Bathinda,Sugarcane,Kharif,31.69672890744874,26.6,980.9,75.58
Haryana,Phagwara,Sugarcane,Kharif,37.737891056154865,24.6,1155.7,75.97
Haryana,Doraha,Sugarcane,Kharif,42.711634586280766,24.1,685.3,67.27
Haryana,Phagwara,Rice (Paddy),Kharif,2.2257424426518524,33.5,890.6,3.53
Haryana,Samrala,Sugarcane,Kharif,8.110426038598652,26.6,886.8,70.05
Haryana,Ludhiana,Wheat,Rabi,37.85401907418274,15.3,238.6,3.52
Haryana,Doraha,Wheat,Rabi,28.330473195805027,18.0,148.7,3.24
Punjab,Ludhiana,Maize,Kharif,20.985141253954755,29.5,394.8,3.17
Punjab,Malerkotla,Wheat,Rabi,12.015832075999043,21.1,98.0,3.2
Punjab,Jalandhar,Maize,Kharif,37.69696438344746,26.8,262.8,2.44
Punjab,Malerkotla,Wheat,Rabi,31.997070146944857,20.3,142.0,3.33
Punjab,Bathinda,Sugarcane,Kharif,33.91163680326405,22.8,800.4,76.74
Punjab,Khanna,Wheat,Rabi,21.12965385634273,17.5,121.9,3.58
Haryana,Khanna,Sugarcane,Kharif,30.200413793719957,23.9,778.8,64.45
Punjab,Jalandhar,Maize,Kharif,36.390180326128736,24.4,397.3,3.07
Punjab,Patiala,Cotton,Kharif,7.300285779047045,32.0,404.2,1.82
Punjab,Jalandhar,Maize,Kharif,13.515985771258434,29.8,516.7,3.12
Punjab,Patiala,Wheat,Rabi,20.682837859519104,20.5,258.3,4.07
Punjab,Amritsar,Maize,Kharif,19.373262904651934,26.6,642.5,3.08
Punjab,Bathinda,Rice (Paddy),Kharif,38.41160215129795,33.0,861.6,3.91
Punjab,Samrala,Rice (Paddy),Kharif,22.189920620655474,28.6,860.9,3.92
Haryana,Samrala,Wheat,Rabi,4.226266060924078,19.7,115.1,3.49
Haryana,Patiala,Maize,Kharif,19.352271470101016,31.4,639.6,2.7
Haryana,Jalandhar,Cotton,Kharif,38.03997781663174,30.9,534.7,2.32
Punjab,Malerkotla,Rice (Paddy),Kharif,25.23628274039158,29.0,563.1,3.61
Haryana,Malerkotla,Wheat,Rabi,39.7035372616074,17.9,73.5,3.78
Punjab,Bathinda,Maize,Kharif,12.270022174871592,31.0,379.4,2.81
Punjab,Amritsar,Sugarcane,Kharif,4.759641224482088,34.4,895.2,70.14
Haryana,Ludhiana,Wheat,Rabi,41.88921342966879,16.8,138.8,3.91
Haryana,Patiala,Sugarcane,Kharif,11.235555743027312,27.8,1087.7,76.96
Haryana,Doraha,Cotton,Kharif,1.9937187146035784,30.4,388.6,1.81
Punjab,Amritsar,Sugarcane,Kharif,17.635201837937196,31.2,904.2,64.3
Haryana,Malerkotla,Cotton,Kharif,4.961493280519445,31.4,369.8,1.85
Haryana,Patiala,Wheat,Rabi,16.437742496614067,18.6,168.1,3.76
Haryana,Doraha,Wheat,Rabi,29.268567230814817,16.6,176.8,3.89
Punjab,Khanna,Sugarcane,Kharif,13.084253711843026,24.9,1230.8,81.93
Punjab,Doraha,Cotton,Kharif,7.405599311796457,32.8,370.1,2.18
Punjab,Jalandhar,Sugarcane,Kharif,34.75883371838732,29.0,1230.3,82.82
Punjab,Jalandhar,Sugarcane,Kharif,27.118497512924524,22.9,1163.3,79.91
Punjab,Doraha,Sugarcane,Kharif,43.61481986171773,27.0,1098.0,71.44
Punjab,Phagwara,Cotton,Kharif,10.480316621304038,32.3,215.7,1.92
Punjab,Jalandhar,Maize,Kharif,2.6645947453145933,23.5,487.5,3.42
Haryana,Khanna,Cotton,Kharif,46.28324950769825,30.9,391.2,1.97
Punjab,Amritsar,Rice (Paddy),Kharif,16.247181273800354,25.7,588.9,3.69
Haryana,Doraha,Wheat,Rabi,23.017809572589258,19.9,114.8,3.79
Punjab,Khanna,Maize,Kharif,40.84214730843135,28.9,357.6,2.9
Haryana,Ludhiana,Maize,Kharif,45.66824744145343,26.8,440.1,3.26
Punjab,Patiala,Wheat,Rabi,21.00286930682337,19.4,117.2,3.73
Punjab,Phagwara,Cotton,Kharif,24.041513020854783,28.5,158.8,1.95
Haryana,Ludhiana,Maize,Kharif,37.341379664339584,27.1,569.6,3.22
Punjab,Patiala,Cotton,Kharif,3.2562128422000294,34.7,452.8,1.75
Punjab,Jalandhar,Sugarcane,Kharif,27.084199526768028,30.9,1009.3,80.49
Punjab,Bathinda,Cotton,Kharif,28.90608159787664,32.1,439.6,2.23
Haryana,Bathinda,Cotton,Kharif,47.87114439930971,32.2,419.9,2.13
Punjab,Ludhiana,Cotton,Kharif,22.949178441681052,34.1,531.7,1.97
Punjab,Jalandhar,Wheat,Rabi,34.26503338713923,13.8,111.8,3.07
Haryana,Doraha,Wheat,Rabi,6.955987275814616,15.9,101.0,3.6
Punjab,Jalandhar,Rice (Paddy),Kharif,2.0927835400335355,34.0,733.0,3.94
Punjab,Amritsar,Maize,Kharif,47.9974157134678,24.6,338.1,2.62
Haryana,Jalandhar,Wheat,Rabi,17.125698135423217,18.8,92.6,3.7
Haryana,Ludhiana,Cotton,Kharif,34.97987839223733,28.5,389.6,1.92
Punjab,Khanna,Maize,Kharif,9.560268219624023,23.5,563.2,2.58
Haryana,Samrala,Sugarcane,Kharif,5.442442336957578,30.7,1231.3,68.95
Haryana,Patiala,Maize,Kharif,31.50538136276057,28.4,692.4,3.15
Haryana,Patiala,Cotton,Kharif,20.09167485054251,32.7,549.5,2.17
Punjab,Khanna,Sugarcane,Kharif,13.546179832430266,25.8,1087.0,73.13
Punjab,Ludhiana,Rice (Paddy),Kharif,3.572117013698465,25.8,818.2,3.13
Punjab,Amritsar,Wheat,Rabi,38.47754676777919,19.9,106.9,3.79
Haryana,Phagwara,Wheat,Rabi,15.62064516451198,18.6,130.5,3.49
Punjab,Jalandhar,Maize,Kharif,26.926060115361484,28.5,737.3,3.36
Punjab,Jalandhar,Cotton,Kharif,10.171482631420403,27.7,410.3,1.46
Haryana,Khanna,Rice (Paddy),Kharif,48.57779116314295,29.7,850.8,4.2
Punjab,Samrala,Maize,Kharif,2.6681808038129686,29.6,468.4,2.64
Punjab,Patiala,Cotton,Kharif,34.03576937220017,32.4,438.3,1.92
Punjab,Phagwara,Sugarcane,Kharif,30.607736006274973,29.3,1032.1,69.91
Haryana,Khanna,Maize,Kharif,44.106306119950574,25.3,517.0,3.17
Punjab,Khanna,Maize,Kharif,16.579027155634318,28.6,438.6,2.96
Punjab,Malerkotla,Rice (Paddy),Kharif,7.459994272372195,27.4,536.6,3.97
Haryana,Patiala,Rice (Paddy),Kharif,47.75866363425018,30.0,999.3,4.5
Punjab,Samrala,Maize,Kharif,23.77867557756284,26.5,520.8,3.42
Punjab,Bathinda,Sugarcane,Kharif,47.407289801802214,30.8,1245.5,85.72
Punjab,Jalandhar,Rice (Paddy),Kharif,42.00929216555531,30.5,770.1,4.24
Punjab,Amritsar,Wheat,Rabi,16.320159403405754,21.0,172.4,3.55
Haryana,Doraha,Wheat,Rabi,9.32444706552438,19.3,185.2,3.48
Haryana,Malerkotla,Maize,Kharif,30.235428864293016,29.0,497.9,2.7
Haryana,Phagwara,Sugarcane,Kharif,46.18254002504425,29.4,1285.6,87.7
Haryana,Jalandhar,Sugarcane,Kharif,36.721657643355464,23.2,916.2,73.6
Punjab,Doraha,Wheat,Rabi,29.310390307387664,20.7,137.7,3.37
Haryana,Jalandhar,Maize,Kharif,35.692555212693186,26.0,599.2,2.91
Punjab,Doraha,Wheat,Rabi,1.9088615904959658,14.4,143.8,3.12
Punjab,Bathinda,Cotton,Kharif,16.270903929872937,30.2,460.2,2.06
Haryana,Jalandhar,Cotton,Kharif,22.982049388653923,29.7,434.5,1.9
Haryana,Bathinda,Wheat,Rabi,10.401958942015481,13.0,189.2,2.65
Haryana,Doraha,Cotton,Kharif,5.875055749456258,32.5,389.0,2.19
Punjab,Doraha,Cotton,Kharif,26.982128791945893,34.5,625.2,2.01
Punjab,Samrala,Rice (Paddy),Kharif,29.879442259757745,29.4,798.2,4.3
Punjab,Amritsar,Rice (Paddy),Kharif,41.05741456975767,29.5,623.0,4.3
Haryana,Patiala,Maize,Kharif,5.844778414938836,27.7,319.5,2.78
Haryana,Jalandhar,Maize,Kharif,21.456253247830144,28.3,161.3,2.51
Punjab,Malerkotla,Maize,Kharif,22.10729675972502,25.1,347.6,3.6
Punjab,Patiala,Cotton,Kharif,16.643578557146945,32.6,324.6,2.0
Punjab,Phagwara,Maize,Kharif,34.63223940585952,25.3,710.1,3.43
Punjab,Khanna,Maize,Kharif,41.61595848681801,30.3,356.9,2.36
Punjab,Samrala,Cotton,Kharif,20.73388612348134,28.9,495.5,1.85
Punjab,Phagwara,Rice (Paddy),Kharif,21.36947533596152,35.1,823.6,4.38
Punjab,Jalandhar,Rice (Paddy),Kharif,6.470234820738082,31.9,851.1,4.25
Haryana,Doraha,Rice (Paddy),Kharif,24.933599528961505,29.2,495.3,3.78
Haryana,Amritsar,Sugarcane,Kharif,20.449661256833082,27.0,801.9,76.07
Haryana,Phagwara,Maize,Kharif,25.8546402051703,24.4,553.8,3.48
Haryana,Samrala,Sugarcane,Kharif,42.07855320907588,26.9,1054.8,68.07
Haryana,Patiala,Cotton,Kharif,25.812212003712123,30.4,384.8,2.19
Punjab,Patiala,Wheat,Rabi,4.579873655606291,14.9,185.0,3.46
Punjab,Phagwara,Rice (Paddy),Kharif,40.799737391828614,26.2,961.1,4.03
Punjab,Bathinda,Cotton,Kharif,6.992147337849377,30.9,297.7,1.96
Haryana,Doraha,Sugarcane,Kharif,30.0997184833698,28.7,1210.1,75.43
Haryana,Phagwara,Rice (Paddy),Kharif,5.264644689486158,31.6,536.0,4.27
Haryana,Phagwara,Maize,Kharif,32.338137492488244,29.6,13.5,2.48
Punjab,Samrala,Maize,Kharif,48.11190549349949,24.0,349.5,2.97
Haryana,Doraha,Rice (Paddy),Kharif,35.33452423318104,27.1,851.3,4.49
Haryana,Malerkotla,Sugarcane,Kharif,3.6845750993207744,26.4,1251.5,71.81
Punjab,Bathinda,Sugarcane,Kharif,45.274405881166814,27.5,908.4,72.97
Haryana,Phagwara,Rice (Paddy),Kharif,14.42865616404784,33.3,868.8,3.5
Haryana,Ludhiana,Cotton,Kharif,23.051397088915678,31.2,682.0,2.16
Haryana,Khanna,Rice (Paddy),Kharif,2.1021241521414837,35.8,748.3,3.62
Haryana,Samrala,Sugarcane,Kharif,44.44274345195683,27.2,993.0,69.98
Haryana,Malerkotla,Cotton,Kharif,15.023126087522563,28.3,555.3,1.79
Punjab,Ludhiana,Wheat,Rabi,23.340296791651436,19.5,185.5,3.62
Punjab,Doraha,Rice (Paddy),Kharif,11.57297482569178,27.3,964.0,3.6
Haryana,Phagwara,Sugarcane,Kharif,31.227319526353348,26.0,642.9,67.33
Haryana,Doraha,Rice (Paddy),Kharif,37.68063300317311,31.6,792.1,4.05
Punjab,Doraha,Rice (Paddy),Kharif,9.487700678158129,27.9,780.1,3.56
Punjab,Jalandhar,Cotton,Kharif,9.804961637913847,32.0,352.1,1.89
Haryana,Patiala,Wheat,Rabi,4.419503416022773,20.1,133.5,3.63
Punjab,Amritsar,Sugarcane,Kharif,11.10116185372804,29.1,821.4,81.2
Haryana,Doraha,Wheat,Rabi,43.36829658060469,18.5,154.4,4.18
Punjab,Khanna,Sugarcane,Kharif,35.797106842228665,25.7,1329.1,82.44
Punjab,Samrala,Maize,Kharif,15.338023643749802,28.5,456.5,3.45
Haryana,Jalandhar,Cotton,Kharif,40.888544394650054,31.1,604.0,2.27
Haryana,Amritsar,Wheat,Rabi,25.95301727464088,18.3,155.2,3.51
Punjab,Samrala,Rice (Paddy),Kharif,32.06847490702925,30.8,891.5,4.22
Haryana,Doraha,Wheat,Rabi,11.83985419493266,17.5,174.2,3.93
Haryana,Bathinda,Wheat,Rabi,19.821630650944694,14.5,171.4,3.52
Punjab,Bathinda,Cotton,Kharif,43.63516745886111,34.2,543.7,1.99
Punjab,Doraha,Wheat,Rabi,7.49652682887778,19.9,121.4,3.84
Punjab,Patiala,Maize,Kharif,36.57247018708902,25.7,353.1,2.88
Haryana,Phagwara,Wheat,Rabi,11.877757205929804,16.4,178.6,3.89
Haryana,Patiala,Maize,Kharif,40.491695450496664,24.6,472.7,2.85
Haryana,Phagwara,Wheat,Rabi,39.561075622285045,18.8,173.7,4.13
Punjab,Malerkotla,Wheat,Rabi,30.08897639289371,19.9,166.0,2.88
Punjab,Samrala,Sugarcane,Kharif,45.247053172423314,29.7,963.9,77.25
Haryana,Amritsar,Maize,Kharif,20.95924790253203,29.0,505.1,3.3
Punjab,Ludhiana,Rice (Paddy),Kharif,35.66528479491217,30.8,740.7,4.54
Haryana,Jalandhar,Rice (Paddy),Kharif,17.26340795997734,28.3,1012.1,4.1
Haryana,Doraha,Rice (Paddy),Kharif,11.617645541564242,28.9,756.0,4.22
Haryana,Bathinda,Sugarcane,Kharif,7.073020518957533,26.1,644.0,73.11
Punjab,Jalandhar,Cotton,Kharif,44.89023956265207,30.6,618.7,2.26
Haryana,Bathinda,Cotton,Kharif,42.97202321560745,33.3,520.9,2.01
Punjab,Khanna,Maize,Kharif,5.823439901048548,25.6,534.1,2.67
Punjab,Samrala,Wheat,Rabi,34.80222288836225,19.1,128.3,3.98
Punjab,Bathinda,Cotton,Kharif,26.377450871374016,31.9,360.7,1.99
Punjab,Patiala,Cotton,Kharif,41.48662873727139,31.4,398.7,1.95
Haryana,Bathinda,Wheat,Rabi,34.51031469886724,17.5,154.3,3.88
Punjab,Doraha,Cotton,Kharif,35.54354635655309,32.5,478.0,1.93
Punjab,Bathinda,Cotton,Kharif,44.01015876744392,30.3,536.3,2.01
Punjab,Malerkotla,Cotton,Kharif,42.23538491687551,31.7,386.3,2.25
Punjab,Patiala,Maize,Kharif,40.567623730577324,26.6,501.1,3.12
Haryana,Phagwara,Sugarcane,Kharif,9.585990325939648,30.7,825.6,73.98
Haryana,Khanna,Wheat,Rabi,46.99085405068753,18.2,188.7,4.23
Haryana,Jalandhar,Rice (Paddy),Kharif,7.240090042418378,29.6,942.8,4.67
Punjab,Ludhiana,Wheat,Rabi,42.53295733656681,16.7,117.0,3.77
Haryana,Khanna,Wheat,Rabi,34.11151750304498,17.9,140.6,3.91
Punjab,Amritsar,Sugarcane,Kharif,35.09852952624988,28.1,574.6,70.2
Punjab,Khanna,Sugarcane,Kharif,12.674858253656572,25.7,1318.2,82.63
Punjab,Amritsar,Maize,Kharif,23.446051794110794,25.9,706.4,3.3
Haryana,Jalandhar,Rice (Paddy),Kharif,12.360412670948348,32.9,676.7,3.34
Haryana,Patiala,Rice (Paddy),Kharif,25.97738005208841,28.8,590.9,3.88
Haryana,Bathinda,Sugarcane,Kharif,29.356331736919877,25.2,939.6,82.67
Haryana,Khanna,Rice (Paddy),Kharif,48.6517435515318,29.4,946.9,4.35
Punjab,Samrala,Wheat,Rabi,29.725694929464826,17.6,96.1,3.56
Punjab,Ludhiana,Maize,Kharif,22.585565455223183,28.1,294.6,2.79
Punjab,Jalandhar,Wheat,Rabi,43.25285856529354,18.4,134.1,3.72
Haryana,Doraha,Maize,Kharif,6.8149521115184,25.6,598.4,3.02
Punjab,Doraha,Rice (Paddy),Kharif,47.7536278027413,27.6,952.8,4.42
Punjab,Khanna,Rice (Paddy),Kharif,12.58721215094902,29.7,1011.3,4.61
Haryana,Khanna,Maize,Kharif,30.15344950973204,27.7,589.5,2.72
Haryana,Bathinda,Sugarcane,Kharif,33.842920654551996,31.6,1107.3,68.27
Punjab,Khanna,Sugarcane,Kharif,12.25827306792079,29.4,851.7,79.43
Punjab,Bathinda,Wheat,Rabi,48.081923262454204,19.3,122.5,3.3
Haryana,Ludhiana,Rice (Paddy),Kharif,37.09939889856843,28.8,775.5,3.13
Punjab,Phagwara,Sugarcane,Kharif,11.546403873180902,25.8,963.2,71.14
Punjab,Phagwara,Sugarcane,Kharif,13.079543496129048,31.0,790.7,72.26
Punjab,Patiala,Rice (Paddy),Kharif,14.559279879572664,29.2,931.5,4.67
Punjab,Doraha,Rice (Paddy),Kharif,6.183166437809283,30.2,970.5,4.76
Punjab,Doraha,Maize,Kharif,4.561425636199736,28.9,525.3,3.34
Punjab,Samrala,Rice (Paddy),Kharif,9.605614285113072,25.4,794.2,4.07
Haryana,Ludhiana,Wheat,Rabi,49.58829100096927,20.3,149.0,3.7
Haryana,Malerkotla,Wheat,Rabi,5.914037151466377,17.8,226.9,4.41
Haryana,Ludhiana,Rice (Paddy),Kharif,42.66033809849739,30.2,839.7,4.15
Punjab,Patiala,Maize,Kharif,17.35202757531385,27.8,464.9,2.96
Punjab,Patiala,Maize,Kharif,6.557943910546234,24.8,524.4,2.82
Punjab,Ludhiana,Cotton,Kharif,27.14192072059116,31.9,511.0,2.18
Haryana,Jalandhar,Cotton,Kharif,39.06473710296614,31.2,438.6,1.92
Haryana,Doraha,Wheat,Rabi,42.05011482216663,18.2,160.8,3.85
Punjab,Samrala,Sugarcane,Kharif,11.583278510745663,23.8,920.5,77.66
Haryana,Khanna,Rice (Paddy),Kharif,17.610171377570367,29.4,683.7,4.34
Punjab,Bathinda,Wheat,Rabi,11.281502571437507,20.0,149.1,3.35
Haryana,Bathinda,Sugarcane,Kharif,29.885763824595845,28.8,1040.8,75.08
Punjab,Patiala,Rice (Paddy),Kharif,21.720635670776744,33.7,916.2,3.57
Haryana,Bathinda,Maize,Kharif,21.56308249809125,28.4,661.4,3.28
Haryana,Khanna,Cotton,Kharif,14.357120032619285,29.5,495.5,1.92
Haryana,Ludhiana,Wheat,Rabi,39.86825423539278,20.0,164.1,3.51
Punjab,Ludhiana,Sugarcane,Kharif,4.286314925474158,26.5,1083.7,81.05
Haryana,Malerkotla,Wheat,Rabi,47.79638485103038,17.2,166.2,3.06
Haryana,Malerkotla,Wheat,Rabi,38.966560566076446,15.7,117.5,3.46
Haryana,Samrala,Rice (Paddy),Kharif,18.417023715443445,30.2,676.6,4.25
Haryana,Malerkotla,Wheat,Rabi,4.132235045405,21.0,188.3,3.37
Haryana,Samrala,Rice (Paddy),Kharif,1.7729450988008522,31.4,740.1,3.98
Haryana,Ludhiana,Wheat,Rabi,48.0761541060741,18.7,183.5,3.7
